,patient,cond,pharm,session_id,chan,y,z,exp,knee,tau,log_tau,err,r2
1098,Chibi,EyesClosed,Ketamine,0.0,75.0,772.8697841552026,985.1335571216061,3.2497926898664917,1435.8302471663746,0.01699580835829065,-1.7696581745821767,0.03743863651100732,0.9962967159793639
1099,Chibi,EyesClosed,Ketamine,0.0,76.0,818.4844579742118,982.541409960663,3.16292400870485,847.9013552973345,0.018879272910281304,-1.7240147355216988,0.029556768264469124,0.997083127304549
1100,Chibi,EyesClosed,Ketamine,0.0,77.0,858.8860262139054,982.541409960663,3.1679396183207507,611.5343963852163,0.021001548555518022,-1.6777486812507845,0.03589190734755817,0.9968642360624037
1101,Chibi,EyesClosed,Ketamine,0.0,78.0,899.2875944535991,979.94926279972,2.9737920329463248,274.8344354091605,0.024078601267482253,-1.6183687449664383,0.043123362375680215,0.9950782659848403
1102,Chibi,EyesClosed,Ketamine,0.0,79.0,931.8695043243199,973.4688948973625,2.967651735687239,242.6471471118531,0.025012825970021593,-1.601837238543271,0.045247911812344666,0.9948512334042632
1103,Chibi,EyesClosed,Ketamine,0.0,80.0,387.099971285869,937.17883464416,2.346836380551139,84.62176926870367,0.02401647786178837,-1.6194906837503251,0.04256433140381153,0.993462282366404
1104,Chibi,EyesClosed,Ketamine,0.0,81.0,437.92775068419326,926.8102460003878,2.663366956612668,319.87940599424036,0.01825099172415062,-1.738713531830835,0.04426693626863804,0.9918867472887699
1105,Chibi,EyesClosed,Ketamine,0.0,82.0,501.788294030806,942.3631289660461,3.1293242273973494,2278.6937815643055,0.013453811978092063,-1.8711546460338977,0.04107573421493181,0.9915546902927392
1106,Chibi,EyesClosed,Ketamine,0.0,83.0,552.6160734291304,935.8827610636885,2.9131828706682974,1223.1717970592017,0.013867146104091762,-1.8580129087014279,0.03403114285011739,0.9945748157101761
1107,Chibi,EyesClosed,Ketamine,0.0,84.0,608.6569584067701,935.8827610636885,3.3356487631037504,3858.0813888219477,0.013386145971151762,-1.8733444434801296,0.04049712809570902,0.9947888027880281
1108,Chibi,EyesClosed,Ketamine,0.0,85.0,669.9109489637249,939.770981805103,3.4355888315248224,4550.403881987091,0.01371096968902343,-1.8629318292586454,0.03912226377716001,0.993962410007728
1109,Chibi,EyesClosed,Ketamine,0.0,86.0,719.4354519672205,934.586687483217,3.0504605822386566,1213.120941785526,0.015518748662805669,-1.8091433005229405,0.04490013321683071,0.9913170303112961
1110,Chibi,EyesClosed,Ketamine,0.0,87.0,775.4763369448603,928.1063195808593,3.051628946143569,764.8681808068401,0.018067022058199156,-1.7431134252072849,0.03275386194394377,0.9959697249070535
1111,Chibi,EyesClosed,Ketamine,0.0,88.0,821.0910107638691,926.8102460003878,3.1625409430160296,711.0206301124257,0.01995496052124639,-1.699949127084258,0.031816220992216114,0.9974291517007701
1112,Chibi,EyesClosed,Ketamine,0.0,89.0,858.8860262139054,935.8827610636885,3.3825881137780938,1535.9334854697745,0.01818979054384076,-1.7401723018259003,0.037436922378187756,0.9973617545971392
1113,Chibi,EyesClosed,Ketamine,0.0,90.0,897.9843180587703,930.6984667418025,3.2568823571903214,896.4311849509797,0.019736635640269003,-1.7047268763569945,0.045157885067317556,0.9959738437161014
1114,Chibi,EyesClosed,Ketamine,0.0,91.0,937.0826099036351,926.8102460003878,3.2665177764112605,870.7810621837463,0.02003581324403378,-1.698193025069147,0.043360957523010994,0.9958820208325339
1115,Chibi,EyesClosed,Ketamine,0.0,92.0,332.3623627030581,978.6531892192484,2.5158350401731453,448.672308142976,0.01405157741069648,-1.8522749197227626,0.05653421452293341,0.9826134418507245
1116,Chibi,EyesClosed,Ketamine,0.0,93.0,387.099971285869,961.8042326731188,1.9547235509846843,34.97387675359148,0.025826746295744687,-1.5879303036528731,0.05808654984067643,0.9831547293354775
1117,Chibi,EyesClosed,Ketamine,0.0,94.0,440.53430347385097,952.7317176098182,2.360513958178275,132.5954063156225,0.02007425701789802,-1.6973605197229205,0.03644637518103099,0.9939578765334026
1118,Chibi,EyesClosed,Ketamine,0.0,95.0,487.4522536876889,926.8102460003878,2.737482889171189,814.8670857662904,0.013753169335566395,-1.86159720973618,0.04460694899004213,0.9909625020321313
1119,Chibi,EyesClosed,Ketamine,0.0,96.0,546.0996914549862,911.2573630347298,3.3934862576836515,8590.852233020873,0.011028835786648143,-1.9574703296377711,0.04370424200731246,0.9930224253614217
1120,Chibi,EyesClosed,Ketamine,0.0,97.0,603.4438528274547,900.8887743909577,2.2894273921407957,141.9910103067467,0.018269773632250276,-1.7382668336476608,0.03129903788693217,0.9944333295551265
1121,Chibi,EyesClosed,Ketamine,0.0,98.0,658.1814614102655,889.224112166714,3.0943721229607104,2535.140406783557,0.012640314017764023,-1.8982421369327356,0.03501840366719211,0.9937534996458806
1122,Chibi,EyesClosed,Ketamine,0.0,99.0,712.9190699930764,880.1515971034136,3.1576867705979494,2789.5620942175055,0.012902143321806715,-1.8893381381105416,0.0342802701868526,0.994844016559197
1123,Chibi,EyesClosed,Ketamine,0.0,100.0,763.7468493914008,876.2633763619989,3.3089262846909984,1983.8870611078223,0.01604235714206763,-1.7947318194320014,0.04190277202555843,0.9938927581128328
1124,Chibi,EyesClosed,Ketamine,0.0,101.0,808.0582468155811,876.2633763619989,3.2175417597284985,872.7285451664509,0.019400183199333832,-1.7121941689314177,0.03749376457067333,0.9954170927626994
1125,Chibi,EyesClosed,Ketamine,0.0,102.0,841.9434330811306,878.855523522942,3.3553738984567723,1404.7528230173987,0.018354513740513723,-1.7362571166140393,0.03195984758036639,0.9980919092778171
1126,Chibi,EyesClosed,Ketamine,0.0,103.0,883.6482777156531,872.3751556205845,3.2221190462839333,731.1378472408916,0.020557216611054644,-1.687035687939944,0.036589195258577546,0.9971569737314562
1127,Chibi,EyesClosed,Ketamine,0.0,104.0,921.4432931656892,869.7830084596415,3.3425562637147315,1324.29108921897,0.018527182922628803,-1.7321906105874942,0.03883647476633787,0.9974370061768186
1128,Chibi,EyesClosed,Ketamine,0.0,105.0,312.81321678062557,926.8102460003878,2.9765347117666674,2249.875540338506,0.011902142259441832,-1.9243748631687407,0.07844331307568893,0.9729097958459987
1129,Chibi,EyesClosed,Ketamine,0.0,106.0,368.85410175826524,907.3691422933152,1.6446993595839978,4.2218397259031955,0.06629891258889303,-1.1784935946799355,0.06772448826215936,0.9825630618319713
1130,Chibi,EyesClosed,Ketamine,0.0,107.0,417.07532836693207,889.224112166714,1.8548637719704866,45.6464817322166,0.020285944619710426,-1.692804764465642,0.062325070316168144,0.9765704076784711
1131,Chibi,EyesClosed,Ketamine,0.0,108.0,465.2965549755987,880.1515971034136,2.691539415518584,997.4895954328484,0.01223550589950403,-1.9123780692365246,0.0518505254099454,0.9852675098346371
1132,Chibi,EyesClosed,Ketamine,0.0,109.0,698.5830296499591,829.6047274650244,3.276356990732943,4094.12066031103,0.012569764314800235,-1.900672865332445,0.030637266471004315,0.9956255217539375
1133,Chibi,EyesClosed,Ketamine,0.0,110.0,748.1075326534549,820.5322124017237,2.8450628442214208,567.0877533026529,0.01713761491721122,-1.7660496200073397,0.027745806459055094,0.9960932054728974
1134,Chibi,EyesClosed,Ketamine,0.0,111.0,791.1156536828062,823.1243595626668,3.609685845681627,7829.7323706055395,0.013277796428216358,-1.876873994130132,0.02935842564097474,0.9976825707065105
1135,Chibi,EyesClosed,Ketamine,0.0,112.0,825.0008399483557,824.4204331431383,3.3665582047215272,3946.4056920915946,0.013602132038025098,-1.866393013704853,0.030341007847826732,0.9979943188795904
1136,Chibi,EyesClosed,Ketamine,0.0,113.0,858.8860262139054,827.0125803040814,3.2895872299561413,1233.5735395198208,0.018286828577255963,-1.7378616062143197,0.0386677890161956,0.9971134436593452
1137,Chibi,EyesClosed,Ketamine,0.0,114.0,907.107252822572,827.0125803040814,3.4732097181754455,1729.9825191463472,0.018600698796558148,-1.7304707397719532,0.041537446864601445,0.9972985412858344
1138,Chibi,EyesClosed,Ketamine,0.0,115.0,759.8370202069142,769.9853427633348,3.500744646003646,10936.17120691893,0.011171309323861567,-1.9518959227837842,0.026211248805711396,0.9983927474736451
1139,Chibi,EyesClosed,Ketamine,0.0,116.0,800.2385884466081,771.2814163438063,3.8631209068997565,29883.31237094423,0.011048906861690742,-1.9566806873562104,0.033172406513386495,0.9974308363919929
1140,Chibi,EyesClosed,Ketamine,0.0,117.0,852.3696442397612,781.6500049875783,3.7849643167580735,14398.07611903079,0.012681844934026855,-1.8968175614083373,0.033768255777082375,0.9980130423307453
1141,Chibi,EyesClosed,Ketamine,0.0,118.0,884.9515541104819,780.3539314071068,3.388919612709434,1637.839787555155,0.017920709405396442,-1.746644802444484,0.037073435930712065,0.9969037013475411
1142,Chibi,EyesClosed,Ketamine,0.0,119.0,836.7303275018154,745.359944734376,3.5064826419352424,6489.686546921813,0.013020481214010624,-1.8853729647134907,0.028766603121088054,0.9985145098867358
1143,Chibi,EyesClosed,Ketamine,0.0,120.0,869.3122373725363,742.767797573433,3.8947834909542673,17174.80847591528,0.013016554611126099,-1.8855039551987176,0.030375191594991215,0.9985484520815059
1144,Chibi,EyesClosed,Ketamine,0.0,121.0,853.2988505747127,147.09210526315792,4.159974150792922,68643.02722810216,0.010943834962346877,-1.960830464918778,0.04090027760319233,0.9973999777761663
1145,Chibi,EyesClosed,Ketamine,0.0,122.0,805.3448275862069,153.7938596491228,4.4300871466021325,123231.11566537322,0.011290051536872653,-1.94730407560131,0.026211787545116206,0.9989975280662498
1146,Chibi,EyesClosed,Ketamine,0.0,123.0,856.7241379310345,194.00438596491227,4.408953095151913,156552.29422802856,0.010558764977467902,-1.9763868767679065,0.04219180851416574,0.9975462621139869
1147,Chibi,EyesClosed,Ketamine,0.0,124.0,813.9080459770115,193.16666666666666,4.057575840824066,36301.365588613,0.011967829453203738,-1.921984608321548,0.02569726809739284,0.9987609300228506
1148,Chibi,EyesClosed,Ketamine,0.0,125.0,845.5919540229885,255.1578947368421,2.742598137630988,577.6126515206188,0.015663122144653707,-1.805121665327474,0.041107123393668954,0.9949748298611276
1149,Chibi,EyesClosed,Ketamine,0.0,126.0,812.1954022988506,252.64473684210526,3.149117512561063,1664.7091476350279,0.015096853879933337,-1.8211135483985164,0.03733006067145604,0.9972216997981539
1150,Chibi,EyesClosed,Ketamine,0.0,127.0,839.5977011494252,298.719298245614,2.523344649894551,505.27632273622055,0.013502469360346298,-1.8695867995418718,0.026086822864441576,0.996164731625713
1151,Chibi,EyesClosed,Ketamine,0.0,128.0,805.3448275862069,307.9342105263158,2.6546238601771828,487.27095567569376,0.01546442379958676,-1.8106662570589163,0.03049582918470431,0.9952171763301972
1152,George,EyesClosed,Ketamine,1.0,1.0,507.00139961012127,804.9793294360658,2.7569242406500987,49.27935103650928,0.038712525868820735,-1.412148491427024,0.06969971128746381,0.9851758588557209
1153,George,EyesClosed,Ketamine,1.0,2.0,557.8291790084456,781.6500049875783,2.728857026491884,41.04259097329281,0.040798494358775556,-1.3893558639625974,0.07445473075923903,0.9853263902405457
1154,George,EyesClosed,Ketamine,1.0,3.0,611.2635111964278,790.722520050879,2.5131936110688735,8.159932803457194,0.0690335083811862,-1.1609400545869024,0.07072216558684026,0.9894150037198068
1155,George,EyesClosed,Ketamine,1.0,4.0,651.6650794361215,811.4596973384232,3.1786627943215007,112.18909529530752,0.0360504239237105,-1.443089623964088,0.057259918102011934,0.9922936024537253
1156,George,EyesClosed,Ketamine,1.0,5.0,295.8706236478509,873.671229201056,2.7285965208214225,85.4024148981146,0.03118587970955425,-1.5060420006070312,0.047727843401104995,0.9946494608236744
1157,George,EyesClosed,Ketamine,1.0,6.0,349.30495583583286,841.2693896892681,2.73853738179798,92.95294081448881,0.030415311134140956,-1.5169077365527126,0.05260944916318972,0.9931674389579833
1158,George,EyesClosed,Ketamine,1.0,7.0,396.2229060496708,811.4596973384232,2.6757361911195026,70.66063186447109,0.032413730231221904,-1.4892709866902536,0.05010516774361716,0.9929692629305414
1159,George,EyesClosed,Ketamine,1.0,8.0,445.7474090531663,779.0578578266354,2.7213880338076724,106.22773831331128,0.028658909987388244,-1.5427403315752677,0.05824821520254297,0.9895224291548111
1160,George,EyesClosed,Ketamine,1.0,9.0,484.84570089803117,760.9128277000342,2.8827128490707112,183.60599917396058,0.026090839624884152,-1.5835119447178432,0.06856112216161026,0.9839155206962522
1161,George,EyesClosed,Ketamine,1.0,10.0,548.7062442446438,741.4717239929614,2.782325413462464,73.1372666264837,0.03402726700266312,-1.468172931107742,0.07444314175844095,0.9837954785741297
1162,George,EyesClosed,Ketamine,1.0,11.0,609.9602348015987,740.1756504124899,2.700866058528718,28.800280327009666,0.04586444598305059,-1.33852384816003,0.06903745025518955,0.9892820933009928
1163,George,EyesClosed,Ketamine,1.0,12.0,654.2716322257792,758.3206805390912,2.9098032281356603,42.39756005172027,0.043909516018468014,-1.357441349770289,0.05607471328802175,0.9925148183044059
1164,George,EyesClosed,Ketamine,1.0,13.0,701.1895824396169,788.1303728899359,3.123396748331555,62.34216736133869,0.04238333420990898,-1.37280488122582,0.05521213118176384,0.9938739242494409
1165,George,EyesClosed,Ketamine,1.0,14.0,275.0182013305896,816.6439916603092,2.613494949756176,84.70777747288317,0.029116556032286182,-1.5358599955893413,0.056085412754411465,0.9920534949503786
1166,George,EyesClosed,Ketamine,1.0,15.0,323.2394279392562,781.6500049875783,2.5752965954742724,54.981995478295254,0.033580269649145046,-1.4739158208047134,0.05710699997857814,0.9926351159210981
1167,George,EyesClosed,Ketamine,1.0,16.0,376.6737601272384,759.6167541195628,2.551765202286512,33.24899538977199,0.04031410870339688,-1.3945429374887244,0.04542433927538984,0.9943678943122115
1168,George,EyesClosed,Ketamine,1.0,17.0,436.62447428936457,729.8070617687179,2.573356432422731,31.813439533624237,0.0414867416385285,-1.3820906732446847,0.04262261039009555,0.9944947239484098
1169,George,EyesClosed,Ketamine,1.0,18.0,477.02604252905815,724.6227674468319,2.7390684639794305,96.82826291982495,0.02997473325402171,-1.523244673010495,0.05994888322242087,0.988196732208343
1170,George,EyesClosed,Ketamine,1.0,19.0,542.1898622704997,705.1816637397592,2.892732322311713,190.37928174269211,0.025928025674248078,-1.5862305519319269,0.07601618885511514,0.9816321644991319
1171,George,EyesClosed,Ketamine,1.0,20.0,602.1405764326258,702.5895165788161,2.7353372447618005,59.7876873958397,0.035671091400904874,-1.4476836026846538,0.07581437285194537,0.9857359417154976
1172,George,EyesClosed,Ketamine,1.0,21.0,656.8781850154369,723.3266938663603,2.7870275235888227,33.25644507299036,0.04526506567922687,-1.3442368451354147,0.05477516800413304,0.9929368445186725
1173,George,EyesClosed,Ketamine,1.0,22.0,697.2797532551306,751.8403126367335,3.2617655901787153,194.86676776729976,0.03161016574580556,-1.5001732269601662,0.060438848949846136,0.9937304854270428
1174,George,EyesClosed,Ketamine,1.0,23.0,203.33799961500387,825.7165067236099,2.6139555996628934,13.843285765758836,0.05824054398209979,-1.234774577250636,0.039260220765028886,0.9963881509444175
1175,George,EyesClosed,Ketamine,1.0,24.0,211.15765798397683,781.6500049875783,2.626872218659882,12.56773669726651,0.060723108174229434,-1.2166460067375926,0.03830242762767374,0.995825756079992
1176,George,EyesClosed,Ketamine,1.0,25.0,255.46905540815715,760.9128277000342,2.6008350681779198,8.566522810310436,0.06968901627730142,-1.1568356658912806,0.04648568923357172,0.9952749444452763
1177,George,EyesClosed,Ketamine,1.0,26.0,308.90338759613905,729.8070617687179,2.5359951317821543,21.525180482073768,0.04744704667874424,-1.323790814870864,0.054507692876150635,0.9936448885939618
1178,George,EyesClosed,Ketamine,1.0,27.0,366.24754896860765,712.9581052225883,2.5305676545620424,15.63279651624407,0.053700056716065044,-1.2700252556140184,0.04240726319663806,0.9951073099146467
1179,George,EyesClosed,Ketamine,1.0,28.0,417.07532836693207,697.4052222569301,2.529976069270928,17.748709341155614,0.051059158407618176,-1.2919263478149574,0.03964811593333034,0.995024275272198
1180,George,EyesClosed,Ketamine,1.0,29.0,471.81293694974295,683.1484128717434,2.5882145336592997,28.870335879698732,0.04340603570225078,-1.3624498767103759,0.05161270094699152,0.992559558345328
1181,George,EyesClosed,Ketamine,1.0,30.0,531.7636511118691,670.1876770670282,2.755432224098153,109.19600150176925,0.028981124000866658,-1.5378847749066733,0.06758683730355282,0.985061798026392
1182,George,EyesClosed,Ketamine,1.0,31.0,596.9274708533108,666.2994563256136,2.740178763234303,99.23403038884663,0.029727570082501136,-1.5268405883695633,0.0758224543794503,0.9831853537700016
1183,George,EyesClosed,Ketamine,1.0,32.0,659.4847378050944,668.8916034865565,2.6235807692051756,44.57094741862667,0.03743433009320981,-1.4267299343918414,0.07304791965395419,0.9863766883081497
1184,George,EyesClosed,Ketamine,1.0,33.0,714.2223463879052,676.6680449693858,2.697624989956727,36.938836630746756,0.041759921457791886,-1.3792403268276252,0.05845218032447504,0.9911223082519042
1185,George,EyesClosed,Ketamine,1.0,34.0,173.36264253394086,773.8735635047494,2.9916743863978787,25.093859227739767,0.0542000076078485,-1.2660006525013476,0.07398456980504109,0.9927463686381953
1186,George,EyesClosed,Ketamine,1.0,35.0,213.76421077363455,734.9913560906039,2.519339883095046,14.952357138742874,0.054393043790195106,-1.264456637741202,0.04449916276286927,0.9952748251096072
1187,George,EyesClosed,Ketamine,1.0,36.0,254.16577901332823,710.3659580616452,2.57271247095517,23.99534051769761,0.046277719960046516,-1.3346280462882014,0.05681590519033968,0.9934777259273891
1188,George,EyesClosed,Ketamine,1.0,37.0,301.08372922716626,689.628780774101,2.5637129328429022,23.710913675976737,0.0462923046920453,-1.3344911970499447,0.04959869205745199,0.9945151236880369
1189,George,EyesClosed,Ketamine,1.0,38.0,362.33771978412113,674.0758978084427,2.5781930880128137,20.380671031907944,0.04943282905854989,-1.3059845339988905,0.0403889773318875,0.9954376882372825
1190,George,EyesClosed,Ketamine,1.0,39.0,411.8622227876167,662.4112355841992,2.490071142626978,16.95136381787481,0.051071398655496966,-1.2918222482723876,0.04306950322519908,0.9953190261831208
1191,George,EyesClosed,Ketamine,1.0,40.0,470.50966055491403,645.5622790380694,2.510690707254965,18.260414608852045,0.050045440969402756,-1.3006354796634554,0.04605654530610236,0.994649670304626
1192,George,EyesClosed,Ketamine,1.0,41.0,533.0669275066978,635.1936903942974,2.5658201133567697,31.75971006462005,0.04135046252850135,-1.3835196282528515,0.05695372774878218,0.9915800836347152
1193,George,EyesClosed,Ketamine,1.0,42.0,586.5012596946801,632.6015432333545,2.7402334026502464,116.59016224677003,0.028030329694908096,-1.552371794004351,0.06941654388245312,0.9849452256205791
1194,George,EyesClosed,Ketamine,1.0,43.0,649.0585266464636,636.4897639747688,2.7989784262877726,151.07118620002026,0.026500673883633686,-1.5767430822812125,0.06985920117786631,0.9837085973821119
1195,George,EyesClosed,Ketamine,1.0,44.0,705.0994116241035,641.674058296655,2.996731971645293,236.54349765209616,0.025683459351911655,-1.5903464807487189,0.06852882306963798,0.986794094332336
1196,George,EyesClosed,Ketamine,1.0,45.0,75.61691292177875,817.9400652407807,2.4167341600377625,21.793299741448255,0.04446791565780555,-1.3519532267356447,0.03507572021793137,0.9961009839764198
1197,George,EyesClosed,Ketamine,1.0,46.0,131.65779789941826,749.2481654757906,2.345189414972481,20.09379574837703,0.04427802694931854,-1.3538117397380935,0.046903800027096584,0.9947651410809922
1198,George,EyesClosed,Ketamine,1.0,47.0,179.87902450808497,707.7738109007021,2.1760533265987014,11.587441580690866,0.051625853426256585,-1.2871327559602317,0.033356458033802,0.9968409935860271
1199,George,EyesClosed,Ketamine,1.0,48.0,237.2231858805535,676.6680449693858,2.2459660386817237,14.781263409674617,0.04797495668289771,-1.3189854087214536,0.030383496464765233,0.9974446884303488
1200,George,EyesClosed,Ketamine,1.0,49.0,291.9607944633644,650.7465733599555,2.2424010715425555,13.661459375501147,0.04959576267190149,-1.304555426873147,0.03314897151244197,0.997202629200387
1201,George,EyesClosed,Ketamine,1.0,50.0,351.9115086254906,632.6015432333545,2.2910009169681773,12.015920834431524,0.05376708569774318,-1.2694835026653233,0.033228235078533605,0.9972431789428664
1202,George,EyesClosed,Ketamine,1.0,51.0,407.9523936031302,622.2329545895823,2.422232607701987,12.756918001422479,0.05563159916057521,-1.2546784558486488,0.03232864325010596,0.9974304946594996
1203,George,EyesClosed,Ketamine,1.0,52.0,273.5689655172414,358.1973684210526,2.168338581215696,13.84253730683599,0.04737086549873674,-1.3244886803366067,0.024564115089105977,0.9982175998752442
1204,George,EyesClosed,Ketamine,1.0,53.0,327.51724137931035,379.9780701754386,2.2749474652765653,21.873208884989637,0.041004734383839336,-1.3871659969858006,0.026078976092386328,0.997934986519641
1205,George,EyesClosed,Ketamine,1.0,54.0,380.60919540229884,397.5701754385965,2.273328151331897,21.48365680116602,0.041290243528725824,-1.3841525556607805,0.03888517073483577,0.9963002175343967
1206,George,EyesClosed,Ketamine,1.0,55.0,431.9885057471264,410.1359649122807,2.313029756100403,21.46541376575476,0.04227316632611761,-1.3739352216183371,0.0350631566295306,0.9968438551102594
1207,George,EyesClosed,Ketamine,1.0,56.0,126.2816091954023,255.99561403508773,2.4591099680039537,28.992234749551994,0.04047450426678796,-1.3928184617967492,0.028916894468426806,0.9971597039056934
1208,George,EyesClosed,Ketamine,1.0,57.0,177.66091954022988,279.45175438596493,2.4670281699842938,25.632633008963367,0.042733792369569513,-1.369228564423752,0.03430895191708227,0.9963594929846866
1209,George,EyesClosed,Ketamine,1.0,58.0,230.7528735632184,296.2061403508772,2.4049851564499796,24.972362291708507,0.041759207815619766,-1.3792477486209342,0.029967396677465594,0.9969791117867098
1210,George,EyesClosed,Ketamine,1.0,59.0,285.5574712643678,312.1228070175439,2.4448933418956114,34.78026936177122,0.037272679037100256,-1.4286093904708852,0.029397018546702965,0.9970290924095468
1211,George,EyesClosed,Ketamine,1.0,60.0,339.5057471264368,330.5526315789474,2.440489126840307,33.3426719105526,0.037823763513343975,-1.4222352604788409,0.028937734044185297,0.9972982721862765
1212,George,EyesClosed,Ketamine,1.0,61.0,404.58620689655174,353.17105263157896,2.374431666504167,26.816250409484567,0.03983322018420409,-1.3997545830784914,0.028297328096645633,0.9974726964752574
1213,George,EyesClosed,Ketamine,1.0,62.0,444.83333333333337,363.2236842105263,2.263518809290495,18.900338450174054,0.043439880426014654,-1.3621113788702566,0.027549235897246473,0.9978733569251563
1214,George,EyesClosed,Ketamine,1.0,63.0,142.55172413793105,208.24561403508773,2.4793660172728065,22.369458171318527,0.04544279764300721,-1.3425349395435295,0.04722137305484693,0.9954415753256658
1215,George,EyesClosed,Ketamine,1.0,64.0,193.9310344827586,231.7017543859649,2.5838038441645512,34.236051005946535,0.0405447494738151,-1.3920653787448118,0.03713185276248292,0.9961935314015399
1216,George,EyesClosed,Ketamine,1.0,65.0,329.75580991340036,1005.8707344091504,2.754174664284858,58.5350817880291,0.03631595708468237,-1.4399025057881696,0.02348154140356046,0.9988577390970499
1217,George,EyesClosed,Ketamine,1.0,66.0,278.92803051507605,977.3571156387769,2.6606390540348577,56.469657964103995,0.03494629891091017,-1.456598812698899,0.02882622584354233,0.9976462365820613
1218,George,EyesClosed,Ketamine,1.0,67.0,328.45253351857156,952.7317176098182,2.91563135087468,81.17184502348577,0.03523176364814523,-1.4530656161577806,0.03519123760181927,0.9973010031835386
1219,George,EyesClosed,Ketamine,1.0,68.0,385.7966948910401,985.1335571216061,2.993892570323937,90.1406687805143,0.03538755448767968,-1.451149448925169,0.037811874389930514,0.9975091150019191
1220,George,EyesClosed,Ketamine,1.0,69.0,444.4441326583375,987.7257042825489,3.283523713373978,191.98164384717788,0.032096036426081796,-1.493548595774664,0.05347510954283731,0.9964748198050353
1221,George,EyesClosed,Ketamine,1.0,70.0,490.0588064773465,983.8374835411347,3.6197461658159478,644.8494359366284,0.026648468099873965,-1.5743277515489895,0.051642832337122975,0.9967320979634765
1222,George,EyesClosed,Ketamine,1.0,71.0,552.6160734291304,987.7257042825489,3.640152599515269,646.5589886060918,0.026897220525985505,-1.5702925963022174,0.05392813945957161,0.9954188729153383
1223,George,EyesClosed,Ketamine,1.0,72.0,615.1733403809142,991.6139250239636,3.9338782848882223,1341.570328529693,0.02551375156815991,-1.5932256775894038,0.08221077957249827,0.990559215199106
1224,George,EyesClosed,Ketamine,1.0,73.0,669.9109489637249,987.7257042825489,2.7915962270149324,43.37405038298317,0.04124154180649574,-1.3846651070757976,0.10934848556625013,0.982302368817177
1225,George,EyesClosed,Ketamine,1.0,74.0,723.345281151707,986.4296307020775,3.674232269134903,697.6466305945063,0.02678428657444969,-1.5721199169934221,0.06683781428553422,0.9918194560971703
1226,George,EyesClosed,Ketamine,1.0,75.0,772.8697841552026,985.1335571216061,3.471333982593255,305.9063818853305,0.030604653184606766,-1.514212537611124,0.06123406511714224,0.9947288454407731
