,GeneID,Symbol,Synonyms
15063,164714,TTLL8,-
15064,164781,DAW1,ODA16|WDR69
15065,164832,LONRF2,RNF192
15066,165055,CCDC138,-
15067,165082,ADGRF3,GPR113|PGR23
15068,165100,TEX44,C2orf57
15069,165140,OXER1,GPCR|GPR170|TG1019
15070,165186,TOGARAM2,FAM179A
15071,165215,FAM171B,KIAA1946
15072,165257,C1QL2,C1QTNF10|CTRP10
15073,165324,UBXN2A,UBXD4
15074,165545,DQX1,-
15075,165679,SPTSSB,ADMP|C3orf57|SSSPTB
15076,165829,GPR156,GABABL|PGR28
15077,165904,XIRP1,CMYA1|Xin
15078,165918,RNF168,RIDL|hRNF168
15079,166012,CHST13,C4ST3
15080,166336,PRICKLE2,EPM5
15081,166348,KBTBD12,KLHDC6
15082,166378,SPATA5,AFG2|EHLMRS|SPAF
15083,166379,BBS12,C4orf24
15084,166614,DCLK2,CL2|CLICK-II|CLICK2|CLIK2|DCAMKL2|DCDC3|DCDC3B|DCK2
15085,166647,ADGRA3,GPR125|PGR21|TEM5L
15086,166752,FREM3,-
15087,166785,MMAA,cblA
15088,166793,ZBTB49,ZNF509
15089,166815,TIGD2,HEL106
15090,166929,SGMS2,CDL|SMS2
15091,166968,MIER3,-
15092,167153,TENT2,APD4|GLD2|PAPD4|TUT2
15093,167227,DCP2,NUDT20
15094,167359,NIM1K,NIM1
15095,167410,LIX1,C5orf11|Lft
15096,167465,ZNF366,DC-SCRIPT|DCSCRIPT
15097,167555,FAM151B,UNQ9217
15098,167681,PRSS35,C6orf158|dJ223E3.1
15099,167691,LCA5,C6orf152
15100,167826,OLIG3,Bhlhb7|bHLHe20
15101,167838,TXLNB,C6orf198|LST001|MDP77|dJ522B19.2
15102,168002,DACT2,C6orf116|DAPPER2|DPR2|bA503C24.7
15103,168090,C6orf118,bA85G2.1|dJ416F21.2
15104,168374,ZNF92,HEL-203|HPF12|HTF12|TF12
15105,168391,GALNTL5,GALNACT19|GALNT15|GalNAc-T5L
15106,168433,RNF133,-
15107,168448,CDC14C,CDC14B2|CDC14Bretro
15108,168451,THAP5,-
15109,168455,CCDC71L,C7orf74
15110,168474,SEPHS1P1,SEPHS1P
15111,168537,GIMAP7,IAN7|hIAN7
15112,168544,ZNF467,EZI|Zfp467
15113,168620,BHLHA15,BHLHB8|MIST1
15114,168667,BMPER,CRIM3|CV-2|CV2
15115,168850,ZNF800,-
15116,169044,COL22A1,-
15117,169166,SNX31,-
15118,169200,TMEM64,-
15119,169270,ZNF596,-
15120,169436,STKLD1,C9orf96|SgK071|Sk521
15121,169522,KCNV2,KV11.1|Kv8.2|RCD3B
15122,169611,OLFML2A,PRO34319
15123,169693,TMEM252,C9orf71
15124,169714,QSOX2,QSCN6L1|SOXN
15125,169792,GLIS3,NDH|ZNF515
15126,169834,ZNF883,-
15127,169981,SPIN3,SPIN-3|TDRD27|bA445O16.1
15128,170082,TCEANC,-
15129,170261,ZCCHC12,PNMA7A|SIZN|SIZN1
15130,170302,ARX,CT121|EIEE1|ISSX|MRX29|MRX32|MRX33|MRX36|MRX38|MRX43|MRX54|MRX76|MRX87|MRXS1|PRTS
15131,170371,TMEM273,C10orf128
15132,170384,FUT11,FUCTXI
15133,170393,LINC02870,C10orf91
15134,170394,PWWP2B,PWWP2|bA432J24.1|pp8607
15135,170463,SSBP4,-
15136,170487,ACTL10,C20orf134|dJ63M2.2
15137,170506,DHX36,DDX36|G4R1|MLEL1|RHAU
15138,170572,HTR3C,-
15139,170575,GIMAP1,HIMAP1|IAN2|IMAP1|IMAP38
15140,170589,GPHA2,A2|GPA2|ZSIG51
15141,170591,S100Z,Gm625|S100-zeta
15142,170622,COMMD6,Acrg
15143,170626,XAGE3,CT12.3a|CT12.3b|GAGED4|PLAC6|XAGE-3|pp9012
15144,170679,PSORS1C1,C6orf16|SEEK1
15145,170680,PSORS1C2,C6orf17|SPR1
15146,170685,NUDT10,APS2|DIPP3-alpha|DIPP3a
15147,170690,ADAMTS16,ADAMTS16s
15148,170691,ADAMTS17,WMS4
15149,170692,ADAMTS18,ADAMTS21|KNO2|MMCAT
15150,170850,KCNG3,KV10.1|KV6.3
15151,170954,PPP1R18,HKMT1098|KIAA1949
15152,170958,ZNF525,-
15153,170959,ZNF431,-
15154,170960,ZNF721,-
15155,170961,ANKRD24,-
15156,171017,ZNF384,CAGH1|CAGH1A|CIZ|ERDA2|NMP4|NP|TNRC1
15157,171019,ADAMTS19,-
15158,171023,ASXL1,BOPS|MDS
15159,171024,SYNPO2,-
15160,171177,RHOV,ARHV|CHP|WRCH2
15161,171389,NLRP6,AVR|CLR11.4|NALP6|NAVR|NAVR/AVR|PAN3|PYPAF5
15162,171391,LOC171391,NS3BP
15163,171392,ZNF675,TBZF|TIZ
15164,171423,PDIA3P1,ERp60|GRP58P|PDIA3P
15165,171425,CLYBL,CLB
15166,171483,FAM9B,TEX39B
15167,171484,FAM9C,TEX39C
15168,171546,SPTSSA,C14orf147|SSSPTA
15169,171558,PTCRA,PT-ALPHA|PTA
15170,171568,POLR3H,RPC22.9|RPC8
15171,171586,ABHD3,LABH3
15172,191585,PLAC4,C21orf115|PRED78
15173,192111,PGAM5,BXLBV68
15174,192134,B3GNT6,"B3Gn-T6|BGnT-6|beta-1,3-Gn-T6|beta3Gn-T6"
15175,192286,HIGD2A,RCF1b
15176,192666,KRT24,K24|KA24
15177,192668,CYS1,-
15178,192669,AGO3,EIF2C3
15179,192670,AGO4,EIF2C4
15180,192683,SCAMP5,-
15181,195814,SDR16C5,EPHD-2|RDH#2|RDH-E2|RDHE2|retSDR2
15182,195827,PRXL2C,AAED1|C9orf21
15183,195828,ZNF367,AFF29|CDC14B|ZFF29
15184,196047,EMX2OS,EMX2-AS1|NCRNA00045
15185,196051,PLPP4,DPPL2|PPAPDC1|PPAPDC1A
15186,196074,METTL15,METT5D1
15187,196264,MPZL3,-
15188,196294,IMMP1L,IMMP1|IMP1|IMP1-LIKE
15189,196374,KRT78,CK-78|K5B|K78|Kb40
15190,196383,RILPL2,RLP2
15191,196385,DNAH10,-
15192,196394,AMN1,-
15193,196403,DTX3,RNF154|deltex3
15194,196410,METTL7B,ALDI
15195,196441,ZFC3H1,CCDC131|CSRC2|PSRC2
15196,196446,MYRFL,C12orf15|C12orf28|bcm1377
15197,196463,PLBD2,P76
15198,196483,EEF2KMT,EFM3|FAM86A|SB153|eEF2-KMT
15199,196500,PIANP,C12orf53|LEDA1|PANP|leda-1
15200,196513,DCP1B,DCP1
15201,196527,ANO6,BDPLT7|SCTS|TMEM16F
15202,196528,ARID2,BAF200|CSS6|p200
15203,196541,METTL21C,C13orf39
15204,196549,EEF1DP3,-
15205,196740,VSTM4,C10orf72
15206,196743,PAOX,PAO
15207,196792,FAM24B,-
15208,196872,LINC00638,-
15209,196883,ADCY4,AC4
15210,196968,DNM1P46,C15orf51|DNM1DN14.2|DNM1DN14@
15211,196993,CT62,-
15212,196996,GRAMD2A,GRAMD2
15213,197021,LCTL,KLG|KLPH
15214,197131,UBR1,JBS
15215,197135,PATL2,OOMD4|Pat1a|hPat1a
15216,197187,SNAI3-AS1,-
15217,197257,LDHD,DLACD|DLD
15218,197258,FCSK,1110046B12Rik|CDGF2|FUK
15219,197259,MLKL,hMLKL
15220,197320,ZNF778,-
15221,197322,ACSF3,-
15222,197335,WDR90,C16orf15|C16orf16|C16orf17|C16orf18|C16orf19
15223,197342,EME2,SLX2B|gs125
15224,197350,CASP16P,CASP16
15225,197358,NLRC3,CLR16.2|NOD3
15226,197370,NSMCE1,NSE1
15227,197407,ZNF48,ZNF553
15228,198437,LKAAEAR1,C20orf201
15229,199221,DZIP1L,DZIP2|PKD5
15230,199223,TTC21A,IFT139A|SPGF37|STI2
15231,199692,ZNF627,-
15232,199699,DAND5,CER2|CERL2|CKTSF1B3|COCO|CRL2|DANTE|GREM3|SP1
15233,199704,ZNF585A,Zfp27
15234,199720,GGN,-
15235,199731,CADM4,IGSF4C|NECL4|Necl-4|TSLL2|synCAM4
15236,199745,THAP8,-
15237,199746,U2AF1L4,U2AF1-RS3|U2AF1L3|U2AF1L3V1|U2AF1RS3|U2af26
15238,199777,ZNF626,-
15239,199786,NIBAN3,BCNP1|FAM129C
15240,199800,ADM5,AM5|C19orf76
15241,199834,LCE4A,LEP8|SPRL4A
15242,199857,ALG14,CMS15
15243,199870,FAM76A,-
15244,199882,LOC199882,-
15245,199920,FYB2,ARAP|C1orf168
15246,199953,TMEM201,Ima1|NET5|SAMP1
15247,199964,TMEM61,-
15248,199974,CYP4Z1,CYP4A20
15249,199990,FAAP20,C1orf86|FP7162
15250,200014,CC2D1B,-
15251,200030,NBPF11,NBPF24
15252,200035,NUDT17,-
15253,200081,TXLNA,IL14|TXLN
15254,200132,TCTEX1D1,-
15255,200150,PLD5,PLDC
15256,200159,C1orf100,-
15257,200162,SPAG17,CT143|PF6
15258,200172,SLFNL1,-
15259,200185,KRTCAP2,KCP2
15260,200186,CRTC2,TORC-2|TORC2
15261,200197,TMEM51-AS1,C1orf126
15262,200205,IBA57,C1orf69|MMDS3|SPG74
15263,200232,FAM209A,C20orf106|dJ1153D9.3
15264,200312,RNF215,-
15265,200316,APOBEC3F,A3F|ARP8|BK150C2.4.MRNA|KA6
15266,200373,CFAP221,FAP221|PCDP1
15267,200403,VWA3B,SCAR22
15268,200407,CREG2,-
15269,200420,ALMS1P1,ALMS1L|ALMS1P
15270,200424,TET3,hCG_40738
15271,200523,TEX37,C2orf51|TSC21
15272,200539,ANKRD23,DARP|MARP3
15273,200558,APLF,APFL|C2orf13|PALF|Xip1|ZCCHH1
15274,200576,PIKFYVE,CFD|FAB1|HEL37|PIP5K|PIP5K3|ZFYVE29
15275,200634,KRTCAP3,KCP3
15276,200726,FAM237A,-
15277,200728,TMEM17,-
15278,200734,SPRED2,Spred-2
15279,200765,TIGD1,EEYORE
15280,200810,ALG1L,ALG1L1
15281,200844,C3orf67,-
15282,200845,KCTD6,KCASH3
15283,200879,LIPH,AH|ARWH2|HYPT7|LAH2|LPDLR|PLA1B|mPA-PLA1
15284,200894,ARL13B,ARL2L1|JBTS8
15285,200895,DHFR2,DHFRL1|DHFRP4
15286,200916,RPL22L1,-
15287,200931,SLC51A,OSTA|OSTalpha
15288,200933,FBXO45,Fbx45
15289,200942,KLHDC8B,CHL
15290,200958,MUC20,MUC-20
15291,200959,GABRR3,-
15292,201134,CEP112,CCDC46|MACOCO
15293,201140,DHRS7C,SDR32C2
15294,201158,TVP23C,FAM18B2
15295,201161,CENPV,3110013H01Rik|CENP-V|PRR6|p30
15296,201163,FLCN,BHD|DENND8B|FLCL
15297,201164,PLD6,ZUC
15298,201176,ARHGAP27,CAMGAP1|PP905|SH3D20|SH3P20
15299,201191,SAMD14,-
15300,201229,LYRM9,C17orf108|HSD24
15301,201232,SLC16A13,MCT13
15302,201243,SPEM2,C17orf74
15303,201254,CENPX,CENP-X|D9|FAAP10|MHF2|STRA13
15304,201255,LRRC45,-
15305,201266,SLC39A11,C17orf26|ZIP-11|ZIP11
15306,201283,AMZ2P1,-
15307,201292,TRIM65,4732463G12Rik
15308,201294,UNC13D,FHL3|HLH3|HPLH3|Munc13-4
15309,201299,RDM1,RAD52B
15310,201305,SPNS3,SLC62A3
15311,201456,FBXO15,FBX15
15312,201475,RAB12,-
15313,201501,ZBTB7C,APM-1|APM1|ZBTB36|ZNF857C
15314,201514,ZNF584,-
15315,201562,HACD2,PTPLB
15316,201595,STT3B,CDG1X|SIMP|STT3-B
15317,201625,DNAH12,DHC3|DLP12|DLP3|DNAH12L|DNAH7L|DNAHC12|DNAHC3|DNHD2|HDHC3|HL-19|HL19
15318,201626,PDE12,2'-PDE|2-PDE
15319,201627,DENND6A,AFI1A|FAM116A
15320,201725,C4orf46,RCDG1
15321,201780,SLC10A4,P4
15322,201798,TIGD4,-
15323,201895,SMIM14,C4orf34
15324,201931,TMEM192,-
15325,201965,RWDD4,FAM28A|RWDD4A
15326,201973,PRIMPOL,CCDC111|MYP22|Primpol1
15327,202018,TAPT1,CMVFR|OCLSBG
15328,202020,TAPT1-AS1,-
15329,202051,SPATA24,CCDC161|T6441
15330,202052,DNAJC18,-
15331,202134,FAM153B,-
15332,202151,RANBP3L,-
15333,202181,LOC202181,-
15334,202243,CCDC125,KENAE
15335,202299,LINC01554,C5orf27|FIS
15336,202309,GAPT,C5orf29
15337,202333,CMYA5,C5orf10|SPRYD2|TRIM76
15338,202374,STK32A,YANK1
15339,202459,OSTCP1,DC2L|OSTCL
15340,202500,TCTE1,D6S46|DRC5|FAP155
15341,202559,KHDRBS2,SLM-1|SLM1
15342,202781,PAXIP1-AS1,-
15343,202915,TMEM184A,SDMG1
15344,203054,ADCK5,-
15345,203062,TSNARE1,-
15346,203068,TUBB,CDCBM6|CSCSC1|M40|OK/SW-cl.56|TUBB1|TUBB5
15347,203069,R3HCC1,-
15348,203074,PRSS55,CT153|T-SP1|TSP1|UNQ9391
15349,203076,C8orf74,-
15350,203102,ADAM32,-
15351,203111,ERICH5,C8orf47
15352,203190,LGI3,LGIL4
15353,203197,TMEM268,C9orf91
15354,203228,C9orf72,ALSFTD|DENND9|DENNL72|FTDALS|FTDALS1
15355,203238,CCDC171,C9orf93|bA536D16.1|bA778P13.1
15356,203245,NAIF1,C9orf90|bA379C10.2
15357,203259,FAM219A,C9orf25
15358,203260,CCDC107,PSEC0222
15359,203286,ANKS6,ANKRD14|NPHP16|PKDR1|SAMD6
15360,203328,SUSD3,-
15361,203414,LINC01560,CXorf24
15362,203427,SLC25A43,-
15363,203429,FAM226A,CXorf50|LINC00246A|NCRNA00246|NCRNA00246A
15364,203430,RTL3,Mar3|Mart3|SIRH9|ZCCHC5|ZHC5
15365,203447,NRK,NESK
15366,203510,HMGB3P30,-
15367,203522,INTS6L,DDX26B
15368,203523,ZNF449,ZSCAN19
15369,203547,VMA21,MEAX|XMEA
15370,203562,TMEM31,-
15371,203859,ANO5,GDD1|LGMD2L|LGMDR12|TMEM16E
15372,204010,RPSAP52,RPSA_17_1251
15373,204801,NLRP11,CLR19.6|NALP11|NOD17|PAN10|PYPAF6|PYPAF7
15374,204851,HIPK1,Myak|Nbak2
15375,204962,SLC44A5,CTL5
15376,205147,AMER3,FAM123C
15377,205251,MTLN,LINC00116|MOXI|NCRNA00116|SMIM37
15378,205327,C2orf69,-
15379,205428,DIPK2A,C3orf58|DIA1|GoPro49|HASF
15380,205564,SENP5,-
15381,205717,USF3,KIAA2018
15382,205860,TRIML2,SPRYD6
15383,206338,LVRN,APQ|AQPEP|TAQPEP
15384,206358,SLC36A1,Dct1|LYAAT1|PAT1|TRAMD3
15385,207063,DHRSX,CXorf11|DHRS5X|DHRS5Y|DHRSXY|DHRSY|SDR46C1|SDR7C6
15386,207107,SFTA1P,SFTPF
15387,219285,SAMD9L,ATXPC|C7orf6|DRIF2|UEF1
15388,219287,AMER2,FAM123A
15389,219293,ATAD3C,-
15390,219333,USP12,UBH1|USP12L1
15391,219348,PLAC9,-
15392,219402,MTIF3,IF3mt
15393,219409,GSX1,GSH1|Gsh-1
15394,219431,OR4S2,OR11-137|OR4S2P|OST725
15395,219445,OR7E5P,OR11-12|OR11-156|OR7F5P
15396,219477,OR8J1,OR11-183
15397,219479,OR5R1,OR11-185|OR5R1P
15398,219482,OR5M3,OR11-191
15399,219527,LRRC55,-
15400,219537,SMTNL1,CHASM
15401,219539,YPEL4,-
15402,219541,MED19,DT2P1G7|LCMR1|MED19AS
15403,219557,TEX47,C7orf62
15404,219578,ZNF804B,-
15405,219595,FOLH1B,FOLH2|FOLHP|GCP3|GCPIII|PSM|PSMA-LIKE|PSMAL
15406,219621,CABCOCO1,C10orf107
15407,219623,TMEM26,-
15408,219654,ZCCHC24,C10orf56|Z3CXXC8
15409,219670,ENKUR,C10orf63|CFAP106
15410,219681,ARMC3,CT81|KU-CT-1
15411,219699,UNC5B,UNC5H2|p53RDL1
15412,219736,STOX1,C10orf24
15413,219738,FAM241B,C10orf35
15414,219743,TYSND1,NET41
15415,219749,ZNF25,KOX19|Zfp9
15416,219770,GJD4,CX40.1
15417,219771,CCNY,C10orf9|CBCP1|CCNX|CFP1
15418,219790,RTKN2,PLEKHK1|bA531F24.1
15419,219793,TBATA,C10orf27|SPATIAL
15420,219833,C11orf45,-
15421,219844,HYLS1,HLS
15422,219854,TMEM218,-
15423,219855,SLC37A2,pp11662
15424,219858,OR8B12,OR11-317
15425,219869,OR10G8,OR11-274|OR11-282
15426,219870,OR10G9,OR10G10P
15427,219873,OR10S1,OR11-279
15428,219899,TBCEL,El|LRRC35
15429,219902,TLCD5,TMEM136
15430,219927,MRPL21,L21mt|MRP-L21
15431,219931,TPCN2,SHEP10|TPC2
15432,219938,SPATA19,CT132|SPAS1|spergen1
15433,219952,OR6Q1,OR11-226
15434,219956,OR9Q1,-
15435,219957,OR9Q2,OR9Q2P
15436,219960,OR10Q1,OR11-233
15437,219965,OR5B17,OR11-237|OR5B20P
15438,219968,OR5B21,-
15439,219970,GLYATL2,BXMAS2-10|GATF-B
15440,219972,MPEG1,MPG1|MPS1|Mpg-1|P-2
15441,219981,OR5A2,-
15442,219982,OR5A1,OR11-249|OR5A1P|OST181
15443,219983,OR4D6,OR11-250
15444,219986,OR4D11,OR4D11P
15445,219988,PATL1,Pat1b|hPat1b
15446,219995,MS4A15,-
15447,220001,VWCE,URG11|VWC1
15448,220002,CYB561A3,CYBASC3|LCYTB
15449,220004,PPP1R32,C11orf66|IIIG9
15450,220032,GDPD4,GDE6
15451,220042,DDIAS,C11orf82|noxin
15452,220064,LTO1,CIAB1|ORAOV1|TAOS1
15453,220070,SHANK2-AS3,C11orf76
15454,220074,LRTOMT,CFAP111|DFNB63|LRRC51
15455,220107,DLEU7,-
15456,220108,FAM124A,-
15457,220115,TPTE2P3,TPTEps1
15458,220136,CFAP53,CCDC11|HTX6
15459,220164,DOK6,DOK5L|HsT3226
15460,220202,ATOH7,Math5|NCRNA|PHPVAR|RNANC|bHLHa13
15461,220213,OTUD1,DUBA7|OTDC1
15462,220296,HEPACAM,GlialCAM|HEPN1|MLC2A|MLC2B
15463,220323,OAF,NS5ATP13TP2
15464,220359,TIGD3,-
15465,220382,FAM181B,-
15466,220388,CCDC89,-
15467,220416,LRRC63,-
15468,220429,CTAGE10P,-
15469,220441,RNF152,-
15470,220594,USP32P2,TL132
15471,220729,LOC220729,-
15472,220832,FABP5P3,FABP5L3
15473,220869,CBWD5,CBWD3|DC36
15474,220885,RPSAP15,LAMR1P15|LAMRL5|RPSA_25_1791
15475,220929,ZNF438,bA330O11.1
15476,220963,SLC16A9,C10orf36|MCT9
15477,220965,FAM13C,FAM13C1
15478,220972,MARCHF8,CMIR|MARCH-VIII|MARCH8|MIR|RNF178|c-MIR
15479,220979,ZNF22-AS1,C10orf25
15480,220988,HNRNPA3,2610510D13Rik|D10S102|FBRNP|HNRPA3
15481,220992,ZNF485,-
15482,221002,RASGEF1A,CG4853
15483,221035,REEP3,C10orf74|Yip2b
15484,221037,JMJD1C,KDM3C|TRIP-8|TRIP8
15485,221044,UCMA,C10orf49|GRP|GRP/UCMA
15486,221060,RPP38-DT,C10orf111
15487,221061,FAM171A1,APCN|C10orf38
15488,221074,SLC39A12,LZT-Hs8|ZIP-12|bA570F3.1
15489,221078,NSUN6,4933414E04Rik|ARL5B-AS1|NOPD1
15490,221079,ARL5B,ARL8
15491,221091,LRRN4CL,-
15492,221092,HNRNPUL2,HNRPUL2|SAF-A2
15493,221120,ALKBH3,ABH3|DEPC-1|DEPC1|PCA1|hABH3
15494,221143,EEF1AKMT1,ESP13|N6AMT2
15495,221150,SKA3,C13orf3|RAMA1
15496,221154,MICU2,1110008L20Rik|EFHA1
15497,221178,SPATA13,ARHGEF29|ASEF2
15498,221184,CPNE2,COPN2|CPN2
15499,221188,ADGRG5,GPR114|PGR27
15500,221223,CES5A,CAUXIN|CES4C1|CES5|CES7|HEL126
15501,221264,AK9,AK 9|AKD1|AKD2|C6orf199|C6orf224|dJ70A9.1
15502,221294,NT5DC1,C6orf200|LP2642|NT5C2L1
15503,221302,ZUP1,C6orf113|DUB|ZUFSP
15504,221303,FAM162B,C6orf189|bA86F4.2
15505,221322,TBC1D32,BROMI|C6orf170|C6orf171
15506,221336,BEND6,C6orf65
15507,221357,GSTA5,-
15508,221395,ADGRF5,GPR116|KPG_001
15509,221400,TDRD6,CT41.2|NY-CO-45|SPATA36|TDR2|bA446F17.4
15510,221409,SPATS1,DDIP|SPATA8|SRSP1
15511,221421,RSPH9,C6orf206|CILD12|MRPS18AL1
15512,221424,LRRC73,C6orf154
15513,221443,OARD1,C6orf130|TARG1|dJ34B21.3
15514,221458,KIF6,C6orf102|dJ1043E3.1|dJ137F1.4|dJ188D3.1
15515,221468,TMEM217,C6orf128|dJ355M6.2
15516,221472,FGD2,ZFYVE4
15517,221476,PI16,CD364|CRISP9|MSMBBP|PSPBP
15518,221477,C6orf89,BRAP|PS1TP5TP1
15519,221481,ARMC12,C6orf81
15520,221491,SMIM29,C6orf1|LBH
15521,221496,LEMD2,CTRCT42|LEM2|NET25|dJ482C21.1
15522,221504,ZBTB9,ZNF919
15523,221527,ZBTB12,Bat9|C6orf46|D6S59E|G10|NG35
15524,221545,C6orf136,-
15525,221613,H2AC1,H2AA|H2AFR|HIST1H2AA|TH2A|bA317E16.2
15526,221656,KDM1B,AOF1|C6orf193|LSD2
15527,221662,RBM24,RNPC6|dJ259A10.1
15528,221687,RNF182,-
15529,221692,PHACTR1,EIEE70|RPEL|RPEL1|dJ257A7.2
15530,221710,SMIM13,C6orf228
15531,221711,SYCP2L,C6orf177|NO145|dJ62D2.1
15532,221749,PXDC1,C6orf145
15533,221756,SERPINB9P1,SERPINB9P
15534,221785,ZSCAN25,ZNF498
15535,221786,FAM200A,C7orf38
15536,221806,VWDE,-
15537,221823,PRPS1L1,PRPS1|PRPS3|PRPSL|PRS-III
15538,221830,TWISTNB,RPA43
15539,221833,SP8,BTD
15540,221895,JAZF1,TIP27|ZNF802
15541,221908,PPP1R35,C7orf47
15542,221914,GPC2,-
15543,221927,BRAT1,BAAT1|C7orf27|NEDCAS|RMFSL
15544,221935,SDK1,-
15545,221937,FOXK1,FOXK1L
15546,221938,MMD2,PAQR10
15547,221955,DAGLB,DAGLBETA|KCCR13L
15548,221960,CCZ1B,C7orf28A|C7orf28B|CCZ1|H_NH0577018.2
15549,221981,THSD7A,-
15550,222008,VSTM2A,VSTM2
15551,222029,DKFZp434L192,-
15552,222068,TMED4,ERS25|GMP25iso|HNLF|p24a3|p24alpha3
15553,222161,DKFZP586I1420,-
15554,222166,MTURN,C7orf41|Ells1
15555,222171,PRR15,-
15556,222183,SRRM3,-
15557,222194,RSBN1L,-
15558,222223,KIAA1324L,EIG121L
15559,222229,LRWD1,CENP-33|ORCA
15560,222234,FAM185A,-
15561,222235,FBXL13,DRC6|Fbl13
15562,222236,NAPEPLD,C7orf18|FMP30|NAPE-PLD
15563,222255,ATXN7L1,ATXN7L4
15564,222256,CDHR3,CDH28
15565,222389,BEND7,C10orf30
15566,222484,LNX2,PDZRN1
15567,222487,ADGRG3,GPR97|PB99|PGR26
15568,222537,HS3ST5,3-OST-5|3OST5|HS3OST5|NBLA04021
15569,222553,SLC35F1,C6orf169|dJ230I3.1
15570,222611,ADGRF2,GPR111|PGR20|hGPCR35
15571,222642,TSPO2,BZRPL1
15572,222658,KCTD20,C6orf69|dJ108K11.3
15573,222662,LHFPL5,DFNB67|TMHS|dJ510O8.8
15574,222696,ZSCAN23,ZNF390|ZNF453|dJ29K1.3|dJ29K1.3.1
15575,222698,NKAPL,C6orf194|bA424I5.1
15576,222699,TOB2P1,TOB2P|TOB4p|p373c6.3
15577,222826,FAM217A,C6orf146
15578,222865,TMEM130,-
15579,222894,FERD3L,N-TWIST|NATO3|NTWIST|PTFB|bHLHa31
15580,222950,NYAP1,C7orf51
15581,222962,SLC29A4,ENT4|PMAT
15582,222967,RSPH10B,-
15583,223075,ITPRID1,CCDC129
15584,223082,ZNRF2,RNF202
15585,223117,SEMA3D,Sema-Z2|coll-2
15586,225689,MAPK15,ERK7|ERK8
15587,245711,SPDYA,RINGO3|RINGOA|SPDY1|SPY1
15588,245802,MS4A6E,-
15589,245806,VGLL2,VGL2|VITO1
15590,245812,CNPY4,PRAT4B
15591,245929,DEFB115,DEFB-15
15592,245934,DEFB121,DEFB21|ESC42RELC
15593,245936,DEFB123,DEFB-23|DEFB23|ESC42-RELD
15594,245937,DEFB124,DEFB-24
15595,245939,DEFB128,DEFB-28|DEFB28|hBD-28
15596,245940,DEFB130A,DEFB-30|DEFB130|DEFB130L|DEFB30
15597,245973,ATP6V1C2,ATP6C2|VMA5
15598,246126,TXLNGY,CYorf15A|CYorf15B|TXLNG2P
15599,246175,CNOT6L,CCR4b
15600,246176,GAS2L2,CILD41|GAR17
15601,246181,AKR7L,AFAR3|AFB1-AR 3|AFB1-AR3|AKR7A4
15602,246182,AKR7A2P1,AFARP1
15603,246184,CDC26,ANAPC12|APC12|C9orf17
15604,246213,SLC17A8,DFNA25|VGLUT3
15605,246243,RNASEH1,H1RNA|PEOB2|RNH1
15606,246269,AFG1L,AFG1|LACE1|c222389
15607,246329,STAC3,MYPBB|NAM
15608,246330,PELI3,-
15609,246704,LINC00315,C21orf93|NCRNA00315
15610,246705,LINC00314,C21orf94|NCRNA00314
15611,246721,POLR2J2,HRPB11B|POLR2J3|RPB11b1|RPB11b2
15612,246734,NPCDR1,NPCDRG|NPCR
15613,246744,STH,MAPTIT
15614,246777,SPESP1,ESP|SP-ESP
15615,246778,IL27,IL-27|IL-27A|IL27A|IL27p28|IL30|p28
15616,252839,TMEM9,DERM4|TMEM9A
15617,252884,ZNF396,ZSCAN14
15618,252969,NEIL2,NEH2|NEI2
15619,252983,STXBP4,Synip
15620,252995,FNDC5,FRCP2|irisin
15621,253018,HCG27,bCX101P6.9|bPG299F13.9|bQB115I13.2
15622,253039,CUTALP,PSMD5-AS1
15623,253143,PRR14L,C22orf30
15624,253152,EPHX4,ABHD7|EH4|EPHXRP
15625,253190,SERHL2,dJ222E13.1
15626,253260,RICTOR,AVO3|PIA|hAVO3
15627,253314,EIF4E1B,-
15628,253430,IPMK,-
15629,253461,ZBTB38,CIBZ|PPP1R171|ZNF921
15630,253512,SLC25A30,KMCP1
15631,253558,LCLAT1,1AGPAT8|AGPAT8|ALCAT1|HSRG1849|LYCAT|UNQ1849
15632,253559,CADM2,IGSF4D|NECL3|Necl-3|SynCAM 2|synCAM2
15633,253582,TMEM244,C6orf191|bA174C7.4
15634,253635,GPATCH11,CCDC75|CENP-Y|CENPY
15635,253639,ZNF620,-
15636,253650,ANKRD18A,-
15637,253714,MMS22L,C6orf167|dJ39B17.2
15638,253725,WASHC2C,FAM21A|FAM21C|VPEF
15639,253738,EBF3,COE3|EBF-3|HADDS|O/E-2|OE-2
15640,253769,WDR27,-
15641,253782,CERS6,CERS5|LASS6
15642,253827,MSRB3,DFNB74
15643,253832,ZDHHC20,4933421L13Rik|DHHC-20|DHHC20
15644,253868,MIR1-1HG-AS1,C20orf166-AS1|C20orf200|NCRNA00335
15645,253943,YTHDF3,-
15646,253959,RALGAPA1,GARNL1|GRIPE|RalGAPalpha1|TULIP1|p240
15647,253970,SFTA3,NANCI|SFTPH|SP-H|SPH
15648,253980,KCTD13,BACURD1|FKSG86|PDIP1|POLDIP1|hBACURD1
15649,253982,ASPHD1,-
15650,254013,ETFBKMT,C12orf72|ETFB-KMT|METTL20
15651,254028,LOC254028,-
15652,254042,METAP1D,MAP 1D|MAP1D|MetAP 1D|Metap1l
15653,254048,UBN2,-
15654,254050,LRRC43,-
15655,254065,BRWD3,BRODL|MRX93
